Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
22,27-07-2012,879330.11,0,84.37,3.688,219.869421,7.205
22,03-08-2012,793366.11,0,80.0,3.675,222.514868,6.936
22,10-08-2012,792436.24,0,75.12,3.375,211.419224,6.248
22,17-08-2012,769480.52,0,82.76,3.447,218.396109,8.069
22,24-08-2012,762133.05,0,77.05,3.418,214.244398,8.58
22,31-08-2012,824013.72,0,92.9,3.514,227.248409,6.46
22,07-09-2012,979451.94,1,81.52,3.628,215.020898,5.737
22,14-09-2012,806010.49,0,65.26,3.597,211.582273,7.501
22,21-09-2012,730145.99,0,71.64,3.442,227.933591,5.016
22,28-09-2012,788546.69,0,75.36,3.712,216.269344,5.365
22,05-10-2012,837933.8,0,59.26,3.506,227.291783,6.521
22,12-10-2012,771715.25,0,54.8,3.561,219.924601,7.391
22,19-10-2012,873923.07,0,51.62,3.632,223.781132,7.507
22,26-10-2012,848183.67,0,59.04,3.596,228.191052,5.381
23,05-02-2010,672484.19,0,36.79,2.562,122.919499,10.85
23,12-02-2010,998662.7,1,41.06,2.565,128.811891,7.747
23,19-02-2010,704803.34,0,31.47,2.574,122.445114,9.413
23,26-02-2010,781148.95,0,40.26,2.495,132.84352,10.633
23,05-03-2010,855200.65,0,43.19,2.575,130.009466,10.035
23,12-03-2010,823184.56,0,44.07,2.59,125.20803,9.643
23,19-03-2010,877387.22,0,50.65,2.377,131.688428,11.906
23,26-03-2010,882145.24,0,46.35,2.755,141.891045,10.717
23,02-04-2010,760201.55,0,61.7,2.769,121.274713,10.769
23,09-04-2010,838045.38,0,65.89,2.565,134.009835,10.171
23,16-04-2010,884861.9,0,60.68,2.449,131.677384,9.784
23,23-04-2010,911322.66,0,60.91,2.494,129.093831,10.424
23,30-04-2010,825014.07,0,62.52,2.592,141.692138,9.011
23,07-05-2010,922409.87,0,73.9,2.543,130.699245,11.655
23,14-05-2010,803804.48,0,69.84,2.669,135.840232,10.488
23,21-05-2010,802639.84,0,79.6,2.502,135.769844,8.247
23,28-05-2010,903238.71,0,79.33,2.935,142.862416,9.293
23,04-06-2010,913934.1,0,75.61,2.703,145.047557,9.184
23,11-06-2010,902483.58,0,83.45,2.521,127.182478,8.369
23,18-06-2010,918784.2,0,76.89,2.493,144.02841,8.82
23,25-06-2010,892953.86,0,80.4,2.646,135.263367,10.482
23,02-07-2010,820221.62,0,82.78,2.708,138.739639,11.556
23,09-07-2010,874211.45,0,82.32,2.681,145.557731,10.061
23,16-07-2010,897459.9,0,68.37,2.455,139.058598,8.956
23,23-07-2010,725742.89,0,90.68,2.698,136.495382,10.417
23,30-07-2010,867616.88,0,82.38,2.746,135.662009,9.7
23,06-08-2010,799804.12,0,75.13,2.826,154.252387,9.506
23,13-08-2010,811446.2,0,81.13,2.867,147.986107,12.177
23,20-08-2010,816865.69,0,81.51,2.967,153.011216,7.463
23,27-08-2010,853262.71,0,88.91,3.177,149.7987,9.024
23,03-09-2010,802455.44,0,85.31,2.861,142.738686,9.167
23,10-09-2010,1038517.0,1,68.31,2.512,152.877133,9.008
23,17-09-2010,877867.13,0,80.53,2.802,147.81277,9.523
23,24-09-2010,857656.42,0,79.48,2.824,146.354918,10.356
23,01-10-2010,917166.99,0,51.97,3.015,151.599783,9.57
23,08-10-2010,906056.72,0,56.6,2.937,148.591647,7.791
23,15-10-2010,804559.47,0,63.4,2.66,159.225206,10.434
23,22-10-2010,923154.89,0,60.75,2.849,145.905567,10.22
23,29-10-2010,874999.54,0,63.4,3.072,149.543612,9.077
23,05-11-2010,1096075.37,0,50.96,2.778,159.817674,7.671
23,12-11-2010,1148042.33,0,42.45,2.524,149.996153,10.208
23,19-11-2010,1107267.0,0,52.24,2.736,149.843454,9.033
23,26-11-2010,1272660.01,1,44.58,2.991,161.855028,8.444
23,03-12-2010,1199517.15,0,47.15,3.089,151.806706,10.307
23,10-12-2010,1182543.58,0,29.11,2.912,158.308569,11.072
23,17-12-2010,1056515.73,0,47.55,2.81,164.287657,9.062
23,24-12-2010,1094192.95,0,50.01,3.084,157.270248,10.032
23,31-12-2010,1394545.63,1,37.26,2.772,168.978196,9.541
23,07-01-2011,740858.68,0,27.5,2.865,169.043946,11.535
23,14-01-2011,795472.56,0,35.71,2.885,169.719384,9.679
23,21-01-2011,724633.13,0,32.11,2.919,163.020763,8.947
23,28-01-2011,812585.89,0,31.56,2.929,165.293954,10.423
23,04-02-2011,803482.42,0,46.47,2.939,155.111545,9.87
23,11-02-2011,1062084.11,1,30.72,3.074,165.687262,8.717
23,18-02-2011,917152.67,0,38.44,3.134,158.278324,8.685
23,25-02-2011,822078.25,0,34.47,3.021,160.821789,8.491
23,04-03-2011,968277.19,0,36.93,2.857,174.64386,8.781
23,11-03-2011,824701.29,0,55.01,2.987,164.118598,8.997
23,18-03-2011,827385.52,0,41.9,2.97,161.504456,8.794
23,25-03-2011,879039.02,0,53.12,3.164,165.230059,9.262
23,01-04-2011,886304.25,0,59.97,2.932,162.817703,9.243
23,08-04-2011,774907.7,0,56.39,2.629,161.975331,7.843
23,15-04-2011,917483.75,0,62.13,2.937,173.003492,9.587
23,22-04-2011,853907.05,0,49.69,2.997,169.566482,7.446
23,29-04-2011,880949.8,0,59.68,3.104,172.14986,9.387
23,06-05-2011,853467.27,0,69.21,2.986,168.532049,9.975
23,13-05-2011,759073.99,0,73.26,2.961,168.403655,8.877
23,20-05-2011,787459.33,0,63.1,2.935,171.746156,7.79
23,27-05-2011,944611.93,0,78.78,2.767,176.274061,9.432
23,03-06-2011,931181.13,0,76.51,3.003,173.746847,7.431
23,10-06-2011,819529.9,0,76.8,2.9,175.985131,7.852
23,17-06-2011,932319.62,0,74.62,3.45,180.39292,8.313
23,24-06-2011,816321.15,0,72.11,3.124,176.774092,8.867
23,01-07-2011,954251.17,0,88.32,3.237,183.812962,9.227
23,08-07-2011,931894.3,0,85.99,2.785,185.469919,6.243
23,15-07-2011,874531.3,0,87.76,3.072,178.441805,9.356
23,22-07-2011,949877.45,0,87.97,3.033,177.642677,7.789
23,29-07-2011,883533.14,0,86.64,2.945,180.35641,8.634
23,05-08-2011,835485.66,0,89.52,3.289,178.27281,8.257
23,12-08-2011,911522.31,0,80.48,3.373,184.075804,8.596
23,19-08-2011,878778.6,0,98.89,3.019,176.471876,8.08
23,26-08-2011,937939.96,0,65.22,2.894,180.644717,10.421
23,02-09-2011,868177.18,0,65.03,3.311,191.652306,7.641
23,09-09-2011,1216011.51,1,69.25,3.291,188.234298,8.973
23,16-09-2011,785036.3,0,63.4,3.102,186.078696,8.797
23,23-09-2011,814137.14,0,73.95,3.355,188.780564,7.757
23,30-09-2011,849198.35,0,64.21,3.483,188.510008,6.584
23,07-10-2011,930424.69,0,63.95,3.409,184.046133,7.756
23,14-10-2011,827155.14,0,72.7,3.163,182.762402,7.507
23,21-10-2011,852155.96,0,69.34,3.288,194.405516,8.418
23,28-10-2011,859766.73,0,53.74,3.494,193.891871,9.194
23,04-11-2011,1187213.39,0,54.52,3.405,190.419321,10.066
23,11-11-2011,1274443.95,0,55.93,3.302,188.477359,9.039
23,18-11-2011,1104419.29,0,54.07,3.161,194.921747,6.952
23,25-11-2011,1204955.52,1,43.31,3.393,188.782457,8.778
23,02-12-2011,1154752.88,0,27.67,3.15,190.281493,9.375
23,09-12-2011,1266874.88,0,34.79,3.277,191.076468,7.315
23,16-12-2011,973510.26,0,37.79,3.631,191.285442,8.16
23,23-12-2011,1292731.9,0,39.68,3.366,192.719456,7.712
23,30-12-2011,1246749.44,1,29.82,3.543,197.010882,8.882
23,06-01-2012,863548.09,0,32.37,3.447,184.504647,6.582
23,13-01-2012,877602.08,0,26.07,3.328,195.243187,7.745
23,20-01-2012,820739.21,0,34.58,3.56,199.451414,8.318
23,27-01-2012,877749.85,0,40.68,3.015,205.906382,8.541
23,03-02-2012,740936.2,0,43.08,3.52,202.64639,8.611
23,10-02-2012,918300.88,1,34.09,3.498,198.735775,7.18
23,17-02-2012,800898.3,0,33.18,3.291,198.945101,6.972
23,24-02-2012,840440.71,0,34.49,3.271,209.480667,7.873
23,02-03-2012,859259.47,0,44.65,3.388,205.282143,5.904
23,09-03-2012,885423.08,0,44.97,3.479,206.219284,7.018
23,16-03-2012,804486.08,0,46.17,3.616,207.101363,7.315
23,23-03-2012,842019.34,0,44.64,3.237,207.546248,8.639
23,30-03-2012,854847.57,0,45.0,3.335,202.069851,6.915
23,06-04-2012,866875.35,0,62.72,3.551,200.827525,7.781
23,13-04-2012,907809.43,0,52.36,3.478,211.788509,7.364
23,20-04-2012,772824.34,0,42.9,3.512,206.952163,7.775
23,27-04-2012,900354.0,0,49.12,3.352,209.234198,8.302
23,04-05-2012,862728.85,0,59.41,3.533,208.073853,6.487
23,11-05-2012,775325.41,0,71.43,3.398,209.450972,7.674
23,18-05-2012,818054.04,0,70.51,3.37,201.739872,5.88
23,25-05-2012,876366.61,0,77.56,3.513,218.831876,8.931
23,01-06-2012,954067.19,0,85.67,3.592,209.909683,7.976
23,08-06-2012,914816.74,0,73.84,3.699,209.778433,9.193
23,15-06-2012,908634.39,0,83.55,3.52,220.748935,6.851
23,22-06-2012,1023556.2,0,75.18,3.668,208.574242,7.072
23,29-06-2012,875726.79,0,80.87,3.63,209.108897,8.732
23,06-07-2012,931211.87,0,79.93,3.568,210.113277,8.686
23,13-07-2012,978571.49,0,78.1,3.753,212.301718,6.791
23,20-07-2012,868827.43,0,80.46,3.733,208.146685,6.731
23,27-07-2012,892339.33,0,82.29,3.652,218.159028,6.93
23,03-08-2012,922072.19,0,78.67,3.493,209.568983,8.256
23,10-08-2012,879951.94,0,81.27,3.756,215.22136,5.877
23,17-08-2012,883119.16,0,81.85,3.568,225.67638,4.745
23,24-08-2012,936689.55,0,84.75,3.685,202.327485,8.494
23,31-08-2012,827978.18,0,76.95,3.599,221.743384,7.828
23,07-09-2012,1240969.21,1,76.9,3.671,222.485208,6.077
23,14-09-2012,842466.7,0,77.37,3.767,224.723892,6.632
23,21-09-2012,927066.43,0,65.03,3.811,220.499842,8.81
23,28-09-2012,803864.72,0,82.58,3.604,220.6061,7.3
23,05-10-2012,845966.79,0,59.57,3.556,219.69748,7.571
23,12-10-2012,835839.99,0,55.39,3.469,221.382445,8.375
23,19-10-2012,838917.92,0,55.61,3.712,222.747416,9.27
23,26-10-2012,873864.38,0,62.01,3.833,229.923589,7.254
24,05-02-2010,800117.34,0,32.85,2.565,128.732436,8.463
24,12-02-2010,1033781.02,1,51.44,2.234,122.193784,9.843
24,19-02-2010,815250.34,0,37.35,2.622,128.199257,9.2
24,26-02-2010,705261.81,0,37.85,2.435,133.179342,11.692
24,05-03-2010,866698.0,0,56.34,2.486,123.96657,11.662
24,12-03-2010,912102.08,0,48.03,2.645,130.867579,9.826
24,19-03-2010,814481.73,0,46.38,2.644,129.581947,10.776
24,26-03-2010,905365.81,0,42.73,2.361,130.109212,9.329
24,02-04-2010,903122.54,0,53.69,2.475,136.859754,9.98
24,09-04-2010,848327.4,0,58.11,2.782,133.76264,10.404
24,16-04-2010,845968.91,0,64.16,2.932,129.035669,8.608
24,23-04-2010,895397.55,0,63.25,2.579,128.426276,9.661
24,30-04-2010,918053.79,0,55.56,2.692,140.215162,9.988
24,07-05-2010,885144.35,0,72.98,2.481,130.31736,9.461
24,14-05-2010,860825.17,0,63.18,2.892,146.650176,9.353
24,21-05-2010,892015.5,0,66.87,2.792,143.017738,7.908
24,28-05-2010,912644.41,0,60.16,2.898,139.390051,8.841
24,04-06-2010,946217.65,0,75.1,2.821,145.159112,7.832
24,11-06-2010,869209.4,0,78.44,2.908,144.752006,9.286
24,18-06-2010,902600.97,0,78.11,2.793,140.108804,10.275
24,25-06-2010,956938.68,0,70.47,2.568,143.777238,7.826
24,02-07-2010,831406.92,0,93.17,2.597,139.293538,8.045
24,09-07-2010,936518.44,0,82.35,2.648,144.282522,8.668
24,16-07-2010,878957.5,0,82.47,2.762,149.340461,10.323
24,23-07-2010,961275.24,0,72.37,2.69,138.981905,10.366
24,30-07-2010,972593.78,0,85.25,2.609,135.770614,9.211
24,06-08-2010,750710.63,0,78.93,2.531,159.748077,10.513
24,13-08-2010,894160.6,0,87.99,2.832,139.06342,8.808
24,20-08-2010,945151.98,0,74.24,2.794,148.95421,9.152
24,27-08-2010,898936.69,0,84.99,2.861,148.520607,9.379
24,03-09-2010,922254.03,0,59.87,2.973,146.316234,8.636
24,10-09-2010,1159406.42,1,72.41,2.766,147.538737,10.974
24,17-09-2010,890591.41,0,71.22,2.666,144.253425,9.721
24,24-09-2010,867028.24,0,70.87,2.807,149.39537,9.443
24,01-10-2010,899147.96,0,63.75,3.181,155.922777,8.924
24,08-10-2010,956865.07,0,53.68,2.709,154.009939,9.942
24,15-10-2010,924595.18,0,56.46,2.715,151.830582,8.992
24,22-10-2010,940049.42,0,58.34,2.764,143.74492,10.099
24,29-10-2010,910332.24,0,46.28,2.886,150.567542,9.979
24,05-11-2010,1166595.56,0,57.43,2.799,155.13592,8.723
24,12-11-2010,1066659.15,0,55.64,2.94,155.407826,9.12
24,19-11-2010,1195323.05,0,48.86,3.068,154.059777,9.282
24,26-11-2010,1329759.23,1,35.93,2.992,154.733089,8.675
24,03-12-2010,1153927.16,0,30.18,2.64,158.503027,9.97
24,10-12-2010,1202452.15,0,37.67,2.732,148.968021,10.932
24,17-12-2010,1153202.3,0,37.4,2.837,155.423442,9.437
24,24-12-2010,1219000.52,0,37.06,3.027,160.485057,9.108
24,31-12-2010,1442643.46,1,29.27,2.826,156.257856,9.161
24,07-01-2011,951171.13,0,24.82,2.708,163.349404,8.788
24,14-01-2011,839830.24,0,35.37,3.149,155.425079,7.931
24,21-01-2011,768615.95,0,34.77,2.977,158.014752,7.471
24,28-01-2011,764004.0,0,35.25,3.233,156.30609,8.92
24,04-02-2011,748758.67,0,36.21,3.045,171.820912,9.21
24,11-02-2011,967971.44,1,37.62,3.029,152.684013,7.851
24,18-02-2011,748984.31,0,37.91,2.778,164.42688,9.349
24,25-02-2011,790925.02,0,37.7,3.156,171.627613,8.75
24,04-03-2011,845820.4,0,35.39,2.655,167.521252,9.277
24,11-03-2011,862493.48,0,55.81,2.947,162.918153,9.975
24,18-03-2011,953582.48,0,47.69,3.064,169.778009,10.958
24,25-03-2011,891870.34,0,40.92,3.089,167.569817,8.875
24,01-04-2011,897423.65,0,48.45,3.043,166.162261,8.432
24,08-04-2011,878243.39,0,57.76,3.051,168.510815,9.875
24,15-04-2011,939678.07,0,57.56,2.865,172.259284,8.384
24,22-04-2011,890825.11,0,50.09,3.091,183.022873,8.172
24,29-04-2011,933130.23,0,65.48,2.959,158.629299,9.353
24,06-05-2011,904605.73,0,69.87,3.054,177.253562,8.539
24,13-05-2011,1015704.93,0,72.19,3.206,172.186694,8.926
24,20-05-2011,811397.63,0,64.54,3.224,172.518775,7.47
24,27-05-2011,864941.01,0,63.85,3.065,169.381423,9.996
24,03-06-2011,960223.83,0,78.25,3.067,183.938669,9.283
24,10-06-2011,1012772.93,0,80.5,3.036,176.604863,8.382
24,17-06-2011,949410.6,0,77.89,3.537,172.317253,7.835
24,24-06-2011,978913.63,0,79.6,2.992,173.507266,7.741
24,01-07-2011,1006115.01,0,70.85,3.007,176.199055,7.296
24,08-07-2011,876170.47,0,75.72,2.893,181.225475,9.207
24,15-07-2011,1029374.53,0,79.9,2.86,178.798482,7.413
24,22-07-2011,897876.47,0,88.91,3.182,175.35064,8.417
24,29-07-2011,926324.42,0,81.53,3.09,179.034911,7.601
24,05-08-2011,857077.77,0,84.65,2.992,178.949864,9.379
24,12-08-2011,885422.39,0,84.97,3.074,175.988937,6.748
24,19-08-2011,973939.63,0,73.18,3.283,176.944321,9.639
24,26-08-2011,1021581.52,0,69.88,3.017,186.509016,8.814
24,02-09-2011,946076.93,0,68.56,3.486,183.932905,7.063
24,09-09-2011,1144522.8,1,68.04,3.27,181.688592,7.643
24,16-09-2011,804211.08,0,75.59,3.4,180.161421,6.693
24,23-09-2011,948270.44,0,62.12,3.396,180.918584,7.113
24,30-09-2011,919133.23,0,65.77,3.116,187.90977,5.767
24,07-10-2011,993265.14,0,60.26,3.036,181.752934,9.166
24,14-10-2011,938347.21,0,68.32,3.136,189.021381,8.58
24,21-10-2011,943604.67,0,66.76,3.139,187.666911,7.523
24,28-10-2011,904238.86,0,64.19,3.007,194.483921,6.973
24,04-11-2011,1268346.98,0,50.04,3.087,184.415934,9.032
24,11-11-2011,1215736.12,0,41.7,3.312,190.550201,8.067
24,18-11-2011,1114846.93,0,44.52,3.119,193.44829,7.381
24,25-11-2011,1309750.09,1,43.49,3.082,193.637498,8.486
24,02-12-2011,1089617.66,0,42.89,3.436,198.143575,9.478
24,09-12-2011,1297782.24,0,36.03,3.425,194.430331,7.013
24,16-12-2011,1280491.44,0,33.42,3.163,190.517815,9.46
24,23-12-2011,1144479.91,0,36.98,3.263,194.930948,6.822
24,30-12-2011,1406518.96,1,33.21,3.221,192.464431,10.074
24,06-01-2012,947184.87,0,41.04,3.476,195.631382,7.628
24,13-01-2012,696661.58,0,36.72,3.221,192.589103,7.631
24,20-01-2012,836816.86,0,39.04,3.092,189.321471,7.195
24,27-01-2012,831888.93,0,34.35,3.583,199.375089,8.406
24,03-02-2012,826361.01,0,37.24,3.594,199.085311,5.863
24,10-02-2012,1041755.07,1,50.29,3.178,202.551271,6.39
24,17-02-2012,796112.21,0,28.74,3.379,200.599849,7.529
24,24-02-2012,855097.12,0,39.64,3.542,194.412391,8.566
24,02-03-2012,881649.23,0,54.58,3.456,200.476834,7.144
24,09-03-2012,955688.04,0,55.57,3.335,196.558743,8.407
24,16-03-2012,835567.0,0,40.17,3.264,200.845825,6.356
24,23-03-2012,809852.18,0,41.19,3.528,197.264657,7.331
24,30-03-2012,1016013.02,0,47.7,3.491,199.591478,9.814
24,06-04-2012,884437.1,0,56.63,3.646,204.112308,7.677
24,13-04-2012,898458.8,0,56.35,3.512,208.484996,6.965
24,20-04-2012,873055.4,0,54.35,3.255,198.467429,7.885
24,27-04-2012,963652.61,0,63.23,3.116,205.893556,6.464
24,04-05-2012,921797.34,0,65.49,3.571,207.722416,5.649
24,11-05-2012,863198.82,0,68.03,3.504,201.489098,5.988
24,18-05-2012,917690.97,0,59.58,3.248,206.991081,7.015
24,25-05-2012,868428.24,0,63.78,3.509,206.315269,7.553
24,01-06-2012,974522.65,0,77.55,3.629,216.890436,7.051
24,08-06-2012,986363.56,0,75.67,3.392,211.337332,8.138
24,15-06-2012,982439.36,0,72.72,3.558,209.124408,8.289
24,22-06-2012,905089.19,0,77.42,3.476,214.020309,6.984
24,29-06-2012,909568.56,0,81.86,3.294,211.967977,8.907
24,06-07-2012,962113.97,0,86.71,3.562,209.712536,6.556
24,13-07-2012,944702.96,0,82.78,3.326,221.660212,8.092
24,20-07-2012,1000164.16,0,76.98,3.699,218.113293,7.275
24,27-07-2012,920921.95,0,78.09,3.675,216.614262,5.728
24,03-08-2012,963469.07,0,87.98,3.812,211.259453,7.594
24,10-08-2012,864561.51,0,91.64,3.604,215.757459,6.698
24,17-08-2012,935855.69,0,83.09,3.36,225.292012,7.702
24,24-08-2012,992014.83,0,90.26,3.601,223.291528,6.634
24,31-08-2012,893900.04,0,89.43,3.514,220.688637,6.281
24,07-09-2012,1149323.67,1,75.08,3.759,211.37148,7.202
24,14-09-2012,898945.98,0,74.95,4.002,209.152106,7.546
24,21-09-2012,1036313.13,0,68.94,3.672,225.187045,4.97
24,28-09-2012,933849.95,0,67.24,3.965,221.46664,6.395
24,05-10-2012,964873.3,0,62.93,3.801,232.754916,6.499
24,12-10-2012,1011367.7,0,71.26,3.56,220.543879,7.11
24,19-10-2012,909958.4,0,70.25,3.554,225.824693,6.276
24,26-10-2012,926552.25,0,72.85,3.965,227.193324,7.651
25,05-02-2010,875425.89,0,43.72,2.328,127.844122,10.773
25,12-02-2010,1007064.76,1,31.12,2.657,120.917616,9.63
25,19-02-2010,894444.5,0,37.37,2.404,132.919917,10.098
25,26-02-2010,877126.21,0,23.41,2.396,125.214163,8.579
25,05-03-2010,1054873.68,0,61.48,2.431,135.140885,10.513
25,12-03-2010,1021643.0,0,47.36,2.607,136.509234,11.145
25,19-03-2010,938148.8,0,42.34,2.436,120.949882,10.661
25,26-03-2010,941797.6,0,49.74,2.555,125.178356,10.166
25,02-04-2010,963963.93,0,52.79,2.563,128.352662,9.617
25,09-04-2010,867319.27,0,56.39,2.82,129.784139,9.13
25,16-04-2010,896401.02,0,56.86,2.853,140.021502,9.647
25,23-04-2010,895303.97,0,47.43,2.456,123.819599,10.509
25,30-04-2010,1005742.49,0,55.75,2.658,128.94667,7.808
25,07-05-2010,934754.39,0,70.3,2.865,145.406826,9.449
25,14-05-2010,982721.2,0,69.89,2.618,135.602823,9.561
25,21-05-2010,926535.79,0,77.94,2.658,145.198819,8.787
25,28-05-2010,774757.07,0,65.22,2.509,129.720918,10.965
25,04-06-2010,891579.39,0,79.6,2.541,126.749114,11.121
25,11-06-2010,1043282.68,0,75.51,2.701,141.783883,9.796
25,18-06-2010,947384.97,0,72.02,2.569,142.530722,10.805
25,25-06-2010,925420.74,0,82.43,2.977,135.709347,10.781
25,02-07-2010,1006334.27,0,80.01,2.901,138.110991,11.538
25,09-07-2010,1035900.22,0,76.1,2.501,142.81977,9.171
25,16-07-2010,985335.85,0,76.18,2.82,146.579124,11.915
25,23-07-2010,1044218.86,0,85.16,2.789,136.79093,10.661
25,30-07-2010,995662.7,0,83.05,2.762,136.195994,9.899
25,06-08-2010,964808.76,0,77.61,3.031,132.735682,10.239
25,13-08-2010,975242.54,0,83.25,2.753,147.634515,10.302
25,20-08-2010,895411.54,0,81.8,2.707,140.111578,10.13
25,27-08-2010,904684.12,0,71.01,2.662,142.285226,10.42
25,03-09-2010,944917.42,0,80.29,2.652,151.34987,12.21
25,10-09-2010,1287896.12,1,77.17,2.864,140.567945,9.935
25,17-09-2010,954008.26,0,70.44,2.636,151.847539,8.356
25,24-09-2010,1056028.41,0,72.69,2.593,146.506942,9.03
25,01-10-2010,1071827.15,0,54.69,2.768,147.087082,9.786
25,08-10-2010,908719.8,0,53.17,2.764,148.978555,8.673
25,15-10-2010,908055.68,0,67.11,2.754,145.504187,8.783
25,22-10-2010,941361.7,0,51.98,3.054,156.212023,10.654
25,29-10-2010,960449.11,0,47.44,3.049,148.255585,8.421
25,05-11-2010,1287028.6,0,53.44,2.78,151.63469,9.528
25,12-11-2010,1367128.65,0,51.55,2.457,154.61197,9.052
25,19-11-2010,1174478.1,0,50.78,2.791,157.544794,8.469
25,26-11-2010,1438715.61,1,52.17,2.899,159.022148,9.464
25,03-12-2010,1257748.53,0,30.08,3.016,155.705896,7.491
25,10-12-2010,1227246.18,0,34.91,2.713,160.073471,9.035
25,17-12-2010,1341623.12,0,35.59,2.641,151.997012,9.491
25,24-12-2010,1219298.3,0,44.11,2.821,164.705502,9.541
25,31-12-2010,1248400.55,1,29.93,3.037,155.908915,9.007
25,07-01-2011,949316.26,0,33.37,3.287,156.552975,8.612
25,14-01-2011,891208.5,0,33.05,2.971,159.61366,8.725
25,21-01-2011,984613.11,0,28.85,2.875,164.427283,8.956
25,28-01-2011,859029.54,0,40.13,2.893,165.673262,7.924
25,04-02-2011,880515.54,0,34.5,2.889,168.200888,9.727
25,11-02-2011,1050683.63,1,48.11,2.947,157.627599,8.872
25,18-02-2011,1043212.85,0,29.32,2.657,153.388559,11.607
25,25-02-2011,953474.59,0,30.13,3.094,175.692479,9.403
25,04-03-2011,1004900.15,0,58.82,2.845,155.872982,9.482
25,11-03-2011,930116.86,0,39.75,2.967,169.497877,8.655
25,18-03-2011,900370.59,0,46.66,2.984,156.912029,8.64
25,25-03-2011,869605.51,0,51.95,2.761,172.322202,8.353
25,01-04-2011,914505.59,0,59.77,2.874,169.351771,8.009
25,08-04-2011,914017.89,0,60.43,2.841,162.335656,8.969
25,15-04-2011,943798.6,0,59.01,3.069,169.643521,9.307
25,22-04-2011,951000.31,0,45.96,2.766,179.69569,8.678
25,29-04-2011,998764.71,0,55.93,3.028,168.488421,11.123
25,06-05-2011,960232.74,0,64.79,2.798,181.323213,8.473
25,13-05-2011,987850.32,0,73.14,2.984,175.51611,8.011
25,20-05-2011,891539.48,0,74.99,3.039,175.445711,9.005
25,27-05-2011,982488.3,0,58.66,2.983,171.930072,7.742
25,03-06-2011,1029956.71,0,84.63,3.158,176.069962,8.09
25,10-06-2011,1046547.32,0,81.73,2.956,184.05395,9.458
25,17-06-2011,1057991.33,0,76.54,3.307,176.444673,7.492
25,24-06-2011,978797.91,0,77.76,3.285,174.06468,8.237
25,01-07-2011,999225.1,0,80.8,2.835,180.466277,8.318
25,08-07-2011,1026007.84,0,84.68,3.032,177.952243,7.373
25,15-07-2011,1015506.22,0,82.21,2.977,180.840375,8.448
25,22-07-2011,952883.24,0,77.19,3.192,176.52239,9.31
25,29-07-2011,1066612.11,0,86.09,3.336,180.28954,8.856
25,05-08-2011,898860.73,0,70.93,3.238,176.510823,7.439
25,12-08-2011,985745.02,0,79.12,3.197,174.828542,7.432
25,19-08-2011,1041104.12,0,76.05,3.141,183.130871,7.252
25,26-08-2011,1025912.98,0,80.05,3.144,187.983923,9.212
25,02-09-2011,1060390.83,0,69.38,3.517,186.573359,9.97
25,09-09-2011,1165103.78,1,61.18,2.895,180.980629,9.526
25,16-09-2011,923684.71,0,67.94,3.31,180.433593,10.078
25,23-09-2011,937129.69,0,77.58,3.183,185.563445,9.344
25,30-09-2011,964749.01,0,80.96,3.104,179.644713,6.446
25,07-10-2011,1022135.83,0,65.41,3.19,188.332937,9.244
25,14-10-2011,941942.59,0,49.44,2.976,182.065129,8.256
25,21-10-2011,900381.88,0,66.2,3.056,184.770447,6.312
25,28-10-2011,928302.73,0,60.04,3.417,189.536985,8.853
25,04-11-2011,1229731.67,0,50.43,3.487,188.061658,8.646
25,11-11-2011,1265785.44,0,45.69,3.34,189.138795,8.114
25,18-11-2011,1298120.74,0,52.24,3.194,190.878189,7.073
25,25-11-2011,1483180.1,1,51.0,3.173,186.765139,8.335
25,02-12-2011,1219807.31,0,42.99,3.379,191.111165,7.463
25,09-12-2011,1127698.1,0,38.1,3.171,196.286266,7.616
25,16-12-2011,1234172.45,0,38.5,3.377,198.323898,9.27
25,23-12-2011,1157203.66,0,31.97,3.577,204.468473,8.594
25,30-12-2011,1350219.3,1,37.5,3.079,198.340674,6.588
25,06-01-2012,898657.5,0,46.68,3.477,197.35263,7.635
25,13-01-2012,939130.92,0,29.06,3.331,187.299942,8.369
25,20-01-2012,791139.59,0,37.1,3.591,199.069777,7.14
25,27-01-2012,812542.7,0,38.41,3.486,197.482651,7.962
25,03-02-2012,932440.79,0,38.2,3.43,198.130001,7.183
25,10-02-2012,1056017.1,1,38.43,3.429,197.152466,8.042
25,17-02-2012,925894.46,0,37.28,3.626,195.220438,7.026
25,24-02-2012,839811.56,0,31.61,3.271,201.382441,10.631
25,02-03-2012,1110431.49,0,46.07,3.55,195.25559,5.63
25,09-03-2012,960084.79,0,51.28,3.532,207.622267,7.383
25,16-03-2012,962671.57,0,52.93,3.602,198.387409,7.903
25,23-03-2012,995107.03,0,48.89,3.338,203.637841,8.201
25,30-03-2012,916862.28,0,40.82,3.749,205.259327,8.589
25,06-04-2012,971160.57,0,64.3,3.46,207.956546,6.52
25,13-04-2012,861488.14,0,55.14,3.243,195.135371,7.91
25,20-04-2012,861530.44,0,63.7,3.681,199.204632,7.876
25,27-04-2012,1063784.28,0,55.17,3.565,219.083399,5.889
25,04-05-2012,903853.14,0,71.38,3.808,204.262098,9.981
25,11-05-2012,968235.03,0,56.2,3.729,206.199363,7.973
